Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
67001560b04332,ff84f704d0ecf4,5161bc3fef53a2,0,1,40.01,0,0,1,45,1000,0,0,0.0,1366,squad-fpp,27,25,-1,1,434.4,0,85.52,0,0,1882.0,7,1500,0.7237187315606611
6abbf1bba34fc0,3b53829e84e34c,74f618f1c50a87,1,2,147.0,1,0,0,69,1130,0,0,0.0,1445,squad,27,25,-1,0,0.0,0,0.0,0,0,583.0,2,1522,0.18562786643901097
f05938462c5820,43922685156ddf,b71ba7a2729b75,0,0,84.15,0,0,2,76,0,0,0,0.0,1816,squad-fpp,27,26,1446,0,949.0,0,0.0,0,0,464.1,4,0,0.2565760483849869
257824a1059afc,6d7d470a2ebaa8,d3c9e75fb0cc70,0,1,174.2,1,0,13,30,0,1,1,63.63,1188,squad-fpp,25,24,1398,0,0.0,0,0.0,0,0,1839.0,5,0,0.5919375841754297
272adde86f43a7,0a6e7523619870,fc1894fb00cab4,0,0,0.0,0,0,0,53,0,0,0,0.0,1358,duo-fpp,46,45,1444,0,0.0,0,0.0,0,0,759.4,4,0,0.49021005174377985
0b35e782365371,34314b013109b4,1eacfda087d5d5,0,0,0.0,1,0,1,79,0,0,0,0.0,1877,squad-fpp,27,27,1466,0,0.0,0,0.0,1,0,64.66,3,0,0.03700586005743749
6abe0f0d2d2aba,43e563a8024372,a4f4a4bd77bdd7,0,0,0.0,0,0,0,61,0,0,0,0.0,1894,squad,27,26,1461,0,0.0,0,509.1,0,0,639.9,1,0,0.3247712967728731
40c50af1d01bb9,41f694752bd33b,e0f1a8f725a083,0,0,0.0,0,0,0,64,0,0,0,0.0,1384,duo-fpp,50,50,1510,0,0.0,0,0.0,0,0,943.1,9,0,0.6240082831259373
406d94c6fb4cc8,ddf28fe8de3bea,b71ba7a2729b75,0,1,204.3,2,0,1,89,0,0,0,0.0,1816,squad-fpp,27,26,1449,0,0.0,0,0.0,0,0,182.7,2,0,0.1133678136246764
b497165675d56a,5fe2f28d2f5421,cde69bf8b6472f,0,4,0.0,0,0,3,51,1322,0,0,0.0,1883,solo-fpp,97,95,-1,0,6770.0,0,0.0,0,0,1263.0,7,1656,0.6370054103025777
ba224b7f005aca,bea98695c9e019,a80eefc46de393,0,0,37.73,0,0,0,65,0,0,0,0.0,1907,solo,95,92,1531,0,724.3,0,0.0,0,0,409.0,6,0,0.33710549626970593
95b386405ad71b,6ed3d323a696bf,32fb800e86ea89,0,0,0.0,0,0,0,82,1263,0,0,0.0,1385,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,109.8,0,1498,0.12055908448796229
058b981ebab181,d13b52491cb227,ff0bccb162a5e4,0,0,32.48,0,0,4,57,949,0,0,0.0,1822,duo,49,47,-1,0,4709.0,0,0.0,0,0,1643.0,3,1414,0.5728955896560253
724fc945e7c5e3,68a74eafdfb252,cf8ab90dfdcf82,0,4,128.4,1,0,1,16,1438,2,1,23.47,1384,squad-fpp,27,27,-1,2,0.0,0,0.0,0,0,1851.0,4,1523,0.6878264960182857
21de46e067a2e9,1eb11e2bb00dcc,61888e12b331c3,0,1,114.1,0,0,1,33,0,1,1,12.36,1450,solo-fpp,98,96,1538,0,0.0,0,0.0,0,0,487.4,3,0,0.5342606824958427
b42ffe0dabe0e9,45fbb69e8fcb54,462206d2352a67,0,0,0.0,0,0,0,79,1000,0,0,0.0,1798,duo,46,45,0,0,0.0,0,0.0,0,0,509.5,4,1500,0.08287140780960059
c2f018c7f88ea9,610ffcaeeda9f1,aa99a400039689,0,0,118.4,1,1,0,16,1377,2,1,32.47,1366,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,823.0,5,1433,0.6001823854369386
ea6f183bc2cdcc,494a1bc2a989f8,aa99a400039689,0,0,0.0,0,0,0,89,1022,0,0,0.0,1366,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,20.37,0,1493,0.03489150223540901
e1393aae873577,aa7ca3d93db457,f2a26c473a60a3,0,0,24.0,0,0,0,83,1554,0,0,0.0,1824,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,130.1,2,1638,0.12210678634259842
1969c3bf5f7753,e6b86239ff0608,88cacc4d53c5a2,2,8,741.7,1,1,7,2,0,5,3,246.4,1813,duo-fpp,46,44,1573,0,2466.0,0,0.0,0,0,2578.0,5,0,0.9464030621925824
7d7ee0e9aae513,2f411658d3a225,f2a26c473a60a3,0,3,188.3,1,1,20,12,1335,2,2,10.28,1824,duo-fpp,48,46,-1,2,5827.0,0,0.0,0,0,2408.0,6,1500,0.8726086485485269
1cf81a6bba0976,8633276a83a725,214ba5e6940983,0,0,100.0,1,0,0,76,0,0,0,0.0,1778,squad,31,31,1512,0,0.0,0,0.0,0,0,32.11,1,0,0.1935432947310375
98756e5d2fb9b6,d3a1cb8a348f5a,34091ec0a17ad7,1,3,160.9,2,0,1,57,1368,0,0,0.0,1208,squad-fpp,30,27,-1,0,0.0,0,0.0,0,0,2020.0,4,1552,0.6320135312508762
3af9f9864ca983,7c70149f49cd2d,5161bc3fef53a2,1,3,657.0,6,0,6,2,1344,7,2,112.9,1366,squad-fpp,27,25,-1,0,318.0,0,0.0,0,0,3913.0,4,1544,0.9654923335257454
746f32cc6a4921,67983798da0a54,c3450aab34ab59,0,0,0.0,0,0,0,70,1312,0,0,0.0,1884,squad,29,28,-1,0,0.0,0,0.0,0,0,756.2,4,1465,0.10139934389255675
acab4e3ee55252,444cb629bb3359,d7f3a010ea4449,0,2,199.8,0,1,0,13,1285,2,1,83.88,1329,solo-fpp,98,95,-1,0,409.1,0,0.0,0,0,2123.0,6,1420,0.8535474109908511
390761ef553f8b,cad474c9ce7c34,bd7dff6c9fd319,0,1,132.9,1,0,0,45,1345,0,0,0.0,1320,duo-fpp,49,49,-1,0,1993.0,0,0.0,0,0,2438.0,6,1570,0.8125302399846889
0c82a8e933b587,166e4ddfaa5d21,39ffe4bba081ba,0,2,0.0,0,0,0,63,0,0,0,0.0,1838,duo-fpp,50,47,1444,0,0.0,0,0.0,0,0,1823.0,8,0,0.4242528453866436
abbd127e4fc88a,feecb68ab4e903,74f618f1c50a87,0,0,10.0,1,0,0,65,1076,0,0,0.0,1445,squad,27,25,-1,0,0.0,0,0.0,0,0,646.7,2,1486,0.22275012661694543
6348fb16f5136e,b671ac45939614,00e0abcf6a7d35,0,0,0.0,0,0,0,71,0,0,0,0.0,1408,squad-fpp,28,28,1477,1,0.0,0,0.0,0,0,547.7,4,0,0.3183107773558605
27896d6d66a5ff,17baf907c764b7,8ccc6a316742a4,0,0,46.3,0,0,6,51,0,0,0,0.0,1340,duo-fpp,49,47,1494,0,280.7,0,76.41,0,0,1216.0,6,0,0.6411601959494115
0c2f86376f3c31,10d0bfe2af56eb,bd7dff6c9fd319,0,2,232.8,2,0,3,12,1242,3,1,84.98,1320,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,2079.0,3,1457,0.6843768806114793
5e6bcd9d830e32,85f8136eb894a1,e0f1a8f725a083,0,0,72.98,1,0,0,33,0,1,1,11.73,1384,duo-fpp,50,50,1511,0,0.0,0,0.0,0,0,1355.0,1,0,0.5844247992986858
6badbc92a1ec0c,d0417f4051972e,c98f840e9704d9,6,3,371.0,2,0,3,9,1403,2,2,5.791,1955,squad-fpp,30,29,-1,1,0.0,0,0.0,0,0,2849.0,6,1530,0.8782250747418793
1cde4b156a681c,aaebb9c821452f,a80eefc46de393,0,0,0.0,0,0,0,54,0,0,0,0.0,1907,solo,95,92,1497,0,166.3,0,0.0,0,0,1357.0,7,0,0.5582755844401486
a7cf25a50f9323,f7ac5fbbb03de3,c6a1c9bc246658,0,0,65.7,1,0,0,24,0,1,1,7.478,1366,squad-fpp,27,27,1429,0,0.0,0,0.0,0,0,214.7,2,0,0.8584123676430954
bc06c6e7efaa04,3f5f14bc3d5c58,1f9c1058fe19ce,0,0,0.0,0,0,0,92,0,0,0,0.0,1125,squad-fpp,27,24,1480,0,0.0,0,0.0,0,0,93.23,2,0,0.0
ff8b14317daa32,7019641e2deb10,55c4c016afe3a2,0,0,54.18,0,0,0,64,0,0,0,0.0,1774,squad-fpp,27,26,1536,0,0.0,0,0.0,0,0,1272.0,7,0,0.28231846880284894
2561abeece7e2f,41f694752bd33b,e0f1a8f725a083,0,1,30.1,0,0,0,63,0,0,0,0.0,1384,duo-fpp,50,50,1510,0,0.0,0,0.0,0,0,1037.0,7,0,0.581487393672543
6f4e908ad863e4,d4db2ea109460d,1eacfda087d5d5,0,2,0.0,0,0,0,48,0,0,0,0.0,1877,squad-fpp,27,27,1481,0,7093.0,0,0.0,0,0,1398.0,3,0,0.5576313909661138
b7ed0f15d660a6,8e2960c23c51c4,8c9f74a5f7919c,0,0,0.0,0,0,0,82,0,0,0,0.0,1839,duo-fpp,48,41,1512,0,0.0,0,0.0,0,0,161.7,3,0,0.097070518630167
3c3a6160651921,45b661b01a84d0,d1e71efdebb366,0,0,55.46,0,0,0,65,0,0,0,0.0,1386,duo-fpp,49,48,1500,0,0.0,0,0.0,0,0,299.5,3,0,0.36591388365344063
94d91b155d2a15,f789c2fa91ec2e,4316f15123d787,0,0,0.0,0,0,0,78,1332,0,0,0.0,1392,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,63.95,1,1558,0.1761657991356916
47b05dd9d9607f,4efe83739f1096,00e0abcf6a7d35,3,1,177.2,0,0,9,48,0,0,0,0.0,1408,squad-fpp,28,28,1506,0,0.0,0,0.0,0,0,2457.0,8,0,0.8780091485091138
d61cc7733493ed,5c4ed333ef5180,e9d203a36b1d0a,1,0,346.7,3,1,1,5,0,5,2,31.6,1395,squad-fpp,28,28,1429,0,0.0,0,4.849,0,0,360.1,3,0,0.31004735179512183
825b6f5167388e,ad48b8b3e6836e,1eacfda087d5d5,0,0,142.5,1,0,1,34,0,1,1,6.224,1877,squad-fpp,27,27,1472,1,0.0,0,0.0,0,0,740.8,4,0,0.22398166745124506
04b55e6cc4bd6d,6c3293d67ad3af,eed6866288147c,0,0,287.2,1,0,0,64,0,0,0,0.0,1944,squad-fpp,25,23,1501,0,0.0,0,0.0,0,0,1383.0,4,0,0.19690002601860349
d64318a8310ecb,fd7c02c5c4b52e,a4f4a4bd77bdd7,1,5,370.8,4,2,0,4,0,5,3,50.54,1894,squad,27,26,1491,0,0.0,0,0.0,1,0,4698.0,10,0,0.8712567488570122
d9a1b8b2c8d28b,f2d30434c4f95d,d1e71efdebb366,0,0,100.0,1,0,0,82,0,0,0,0.0,1386,duo-fpp,49,48,1502,0,0.0,0,0.0,0,0,117.2,3,0,0.15423439217736745
12e919e0bd5bc3,fc8ca09bf844b5,d1e71efdebb366,0,0,138.4,1,0,0,84,0,0,0,0.0,1386,duo-fpp,49,48,1494,0,0.0,0,0.0,0,0,75.47,1,0,0.13251319659721242
a226ca48c41003,a83bfeb817ab2e,a80eefc46de393,0,1,137.1,0,0,0,41,0,0,0,0.0,1907,solo,95,92,1500,0,674.2,0,0.0,0,0,3509.0,4,0,0.7849328485102893
c761159d944e17,9cc1012dcb3015,c98f840e9704d9,0,0,174.4,2,1,0,34,1166,1,1,1.795,1955,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,30.71,1,1448,0.0
879bc946b7af79,1ce34992898e0e,d47ada1d669ad3,0,0,576.9,0,0,0,13,0,0,0,0.0,1808,solo,17,2,1500,0,0.0,0,0.0,0,0,0.0,7,0,0.0
b086edbd450071,18e65e78694b86,f32aa2c1a33aa2,0,0,0.0,0,0,0,70,1191,0,0,0.0,1423,solo-fpp,97,94,-1,0,0.0,0,0.0,0,0,69.49,3,1519,0.32501931380181426
8414624881c39e,0778aa822cb9cf,a4f4a4bd77bdd7,0,0,0.0,0,0,0,54,0,0,0,0.0,1894,squad,27,26,1470,0,0.0,0,0.0,0,0,17.62,1,0,0.4360965858595273
7dfe72f5e086d4,3cefadeeb6e78e,e99a57eb281d3c,0,6,129.8,0,0,1,42,1407,0,0,0.0,1357,duo-fpp,49,46,-1,0,0.0,0,7.525,0,0,2681.0,4,1514,0.8979570020761135
6889820045c3bb,dcf9acb69f6365,a0881eedeee3b5,0,0,70.21,1,0,0,39,0,1,1,2.52,1362,squad-fpp,28,28,1554,0,0.0,0,0.0,0,0,134.6,5,0,0.03563956787546797
e56faeff52a754,ccfa1b7d5368b8,cd52197ef7c804,1,3,153.6,2,1,6,25,0,1,1,23.11,1848,squad,28,26,1464,0,3412.0,0,0.0,0,0,2549.0,6,0,0.8653071225428249
6e07e43e0ab579,02e3892f350e78,214ba5e6940983,1,2,137.9,0,0,8,47,0,0,0,0.0,1778,squad,31,31,1503,0,10.51,0,27.23,0,0,2655.0,5,0,0.7156625084010872
160c8a74c54845,f47b6940610c43,e99a57eb281d3c,1,3,213.2,0,1,7,13,1153,2,2,78.85,1357,duo-fpp,49,46,-1,1,0.0,0,0.0,0,0,1478.0,6,1553,0.883399466663422
54ca653f073c39,caea384a000cfb,9a8c45de16b02e,0,1,300.0,0,1,0,11,0,3,1,129.7,1422,solo,97,96,1647,0,0.0,0,0.0,0,0,2093.0,3,0,0.7470060445110387
7e660fd806c3c6,ce36c43c166c9e,57ca154b527f49,1,0,204.8,0,0,0,34,1174,1,1,7.385,1362,duo-fpp,50,50,-1,0,0.0,0,0.0,0,0,227.9,3,1524,0.3850527266755695
52915a72f37874,11c331442cc5df,25ade93a241f39,0,0,100.0,1,0,0,41,0,1,1,5.864,1413,duo,48,48,1533,0,0.0,0,0.0,0,0,13.38,2,0,0.018874772626617062
98bd9e3c079e3f,e125f5083900a7,eed6866288147c,0,0,298.3,3,1,0,12,0,3,2,51.02,1944,squad-fpp,25,23,1500,0,0.0,0,0.0,0,0,664.4,1,0,0.0
5a1c027774927e,9cc1012dcb3015,c98f840e9704d9,0,0,25.65,0,0,0,93,1088,0,0,0.0,1955,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,36.46,2,1453,0.0
a168712ff97697,12438a95b15087,4316f15123d787,0,0,177.4,1,0,0,33,1245,1,1,40.1,1392,squad-fpp,28,28,-1,1,0.0,0,0.0,0,0,423.9,5,1538,0.49334459373556333
da051be8a390dd,81e1eb07d95b94,a0881eedeee3b5,1,1,184.1,0,0,12,28,0,1,1,39.78,1362,squad-fpp,28,28,1550,1,0.0,0,5.689,0,0,1423.0,4,0,0.649164827367643
75ba224a59461f,380d0d7d5f6fc1,4316f15123d787,0,0,81.35,0,0,2,54,1334,0,0,0.0,1392,squad-fpp,28,28,-1,0,95.75,0,0.0,0,0,2441.0,2,1481,0.6335885297412104
571d4107b2bb9c,c48456f1cb2a29,e0f1a8f725a083,0,1,104.7,1,0,0,47,0,1,1,36.78,1384,duo-fpp,50,50,1849,0,0.0,0,0.0,0,0,151.8,3,0,0.21330127526508172
e2407c03ec2b53,e2919b856f26c7,f92d9ae9b7849b,0,0,0.0,0,0,0,56,0,0,0,0.0,1322,squad,28,27,1456,0,0.0,0,0.0,0,0,1308.0,5,0,0.5169322362338669
ea6071270e04ec,01d3e0be2804dd,1a19db2a5bd8ba,0,2,11.61,0,0,5,65,1155,0,0,0.0,1327,squad-fpp,29,29,-1,1,0.0,0,0.0,0,0,676.2,2,1437,0.39471376385397944
e83faeb2c03227,a4cb5beab07b98,cde69bf8b6472f,1,0,66.81,0,0,0,76,1002,0,0,0.0,1883,solo-fpp,97,95,-1,0,0.0,0,0.0,0,0,467.9,4,1469,0.26162755925239756
3232e4d4d70dba,7d89e3f4b8fbc4,4f94bb11535d03,0,0,26.46,0,0,0,57,0,0,0,0.0,1775,duo-fpp,48,48,1490,0,4433.0,0,0.0,0,0,363.5,1,0,0.5209091763933454
df5d1b1f64baf7,57a741500f4523,f2a26c473a60a3,0,4,347.7,0,0,7,29,1254,1,1,13.03,1824,duo-fpp,48,46,-1,1,2012.0,0,0.0,0,0,1693.0,5,1423,0.6366600700340665
b12ac9d417608f,ad1542b12bf606,b4204f1c8eb362,0,2,225.2,2,2,1,7,0,3,1,102.0,1861,squad,28,25,1488,1,0.0,0,0.0,0,0,3541.0,12,0,0.8969513716477383
fd35ac1f9ac4ee,c2e3f22650cffe,04028905be0cf6,0,0,0.0,0,0,0,82,1032,0,0,0.0,1537,duo,48,45,-1,0,0.0,0,0.0,0,0,77.86,2,1507,0.08066799347219866
ef6b2a5313d1a4,58db59ff43cab5,d7f3a010ea4449,0,0,0.0,0,0,0,55,1014,0,0,0.0,1329,solo-fpp,98,95,-1,0,0.0,0,0.0,0,0,643.0,3,1504,0.5453565034325019
7cb50e939740c3,0afb8b79ad028a,bd7dff6c9fd319,0,0,0.0,0,0,0,75,1215,0,0,0.0,1320,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,253.5,7,1417,0.25936697825024085
87cb57465e6fae,a6f407a8dc95f9,4316f15123d787,0,0,100.0,1,0,0,40,1427,1,1,8.942,1392,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,144.4,3,1479,0.24202595864498477
2ea22c87e3b50e,2dd2c77552fb3e,cb7546a9e1e602,0,1,102.6,0,0,0,45,1542,0,0,0.0,1993,squad-fpp,30,28,-1,0,6210.0,0,0.0,0,0,1929.0,8,1563,0.6247483398204027
5b08bcc2762953,44b65e36b7df87,a986dd98de8eae,0,1,0.0,0,0,0,90,1271,0,0,0.0,1786,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,37.46,1,1538,0.06931623265726071
25f2aeed393a11,b075b31dd870c3,b71ba7a2729b75,0,3,314.0,1,0,25,47,0,0,0,0.0,1816,squad-fpp,27,26,1457,2,3382.0,0,0.0,0,0,2483.0,7,0,0.7607286516268471
a8113b9a9ef91e,a3212b1f9b58b8,b71ba7a2729b75,0,0,43.7,0,0,0,66,0,0,0,0.0,1816,squad-fpp,27,26,1829,0,0.0,0,0.0,0,0,1354.0,4,0,0.352023818135733
f37e74f106f1a4,203e9cbe11799b,bd7dff6c9fd319,0,7,182.1,0,0,2,8,1190,3,1,4.999,1320,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,3629.0,7,1523,0.9681526530825083
23cbb5618bdd0d,d98df2bfbb5406,c6a1c9bc246658,0,0,363.8,2,2,1,9,0,3,1,17.64,1366,squad-fpp,27,27,1483,1,0.0,0,0.0,0,0,2360.0,4,0,0.8595286969814714
86af6215f9bf0b,38d2205c7e7721,cf8ab90dfdcf82,0,0,93.34,0,0,0,84,1191,0,0,0.0,1384,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,182.1,3,1494,0.1441414575989226
b36e031db6f113,4564a6b68a882d,cb7546a9e1e602,0,0,159.6,1,0,0,70,1659,0,0,0.0,1993,squad-fpp,30,28,-1,0,0.0,0,0.0,0,0,503.2,2,1508,0.16036976803042968
16b9ecbdde94eb,be4a3c22ba5e6b,04028905be0cf6,0,2,19.42,0,0,1,28,1009,1,1,6.655,1537,duo,48,45,-1,1,0.0,0,0.0,0,0,2187.0,7,1504,0.840731945835949
3a6d0e9c09506a,4ff54369845fb9,00e0abcf6a7d35,0,4,514.9,3,1,3,5,0,3,2,176.4,1408,squad-fpp,28,28,1469,2,0.0065,0,13.82,0,0,3813.0,4,0,0.7304805093466614
68b56d6cc945a7,a19c5fa00decb1,cde69bf8b6472f,0,0,18.85,0,0,0,46,1234,0,0,0.0,1883,solo-fpp,97,95,-1,0,2645.0,0,0.0,0,0,1758.0,5,1585,0.7763074825820439
68c03c0ac3e9ab,9db740d506e3be,d97e7815558ad6,0,3,298.3,0,0,0,12,1107,3,1,34.31,1453,solo-fpp,95,93,-1,0,0.0,0,0.0,0,0,1390.0,5,1518,0.75590521390065
73daf73c451e20,58cc5d355db595,d7f3a010ea4449,0,2,63.2,0,0,0,29,1000,1,1,7.528,1329,solo-fpp,98,95,-1,0,0.0,0,0.0,0,0,915.1,3,1500,0.5895060925808945
5aaecf3aa8aab9,d206105c365766,98d37b5c095be0,1,0,149.6,0,0,0,37,1086,1,1,4.003,1844,duo-fpp,47,43,-1,0,0.0,0,0.0,0,0,102.6,2,1488,0.1677975036532259
2be538ec0ecb84,73253308e7a88a,7d624a1ece8710,0,0,0.0,0,0,0,79,0,0,0,0.0,1969,squad-fpp,30,30,1593,0,0.0,0,0.0,0,0,166.0,5,0,0.12394809717763607
6bff8642eb482b,d0f7531a4dcfea,6f6e52b15ddf21,0,0,0.0,0,0,0,70,0,0,0,0.0,1362,squad-fpp,26,24,1506,0,0.0,0,0.0,0,0,104.5,3,0,0.2264799098607801
c9daf34bba8480,e125f5083900a7,eed6866288147c,0,0,0.0,0,0,0,86,0,0,0,0.0,1944,squad-fpp,25,23,1500,0,0.0,0,0.0,0,0,115.2,2,0,0.0
e3a5f1223c1b7a,aaea84f957560b,8a84da96d077c3,0,1,62.04,0,0,1,64,1064,0,0,0.0,1410,duo-fpp,49,48,-1,2,0.0,0,0.0,0,0,1150.0,2,1505,0.5642615209544528
4a3f0abde85f11,9322b141b9b388,a0881eedeee3b5,0,2,400.0,3,1,0,9,0,4,3,41.87,1362,squad-fpp,28,28,1460,0,0.0,0,0.0,0,0,2511.0,5,0,0.5721398283641791
29c81b9a2d8949,728f578dcb168b,98d37b5c095be0,0,0,0.0,0,0,0,80,1418,0,0,0.0,1844,duo-fpp,47,43,-1,0,0.0,0,0.0,0,0,63.51,0,1519,0.06007817244895847
753f70e3a0b73e,62371b7da5e836,70f9a656aba1ac,0,0,23.22,0,0,0,89,0,0,0,0.0,1388,solo-fpp,97,94,1487,0,0.0,0,0.0,0,0,11.75,1,0,0.07049798579912177
205e95c54742c7,fcafd66aba03d4,e6730efe2fd88c,1,0,135.1,1,0,0,32,1021,1,1,7.665,1952,duo,47,43,-1,0,618.2,0,0.0,0,0,1528.0,2,1493,0.47784519262582686
067ee8fe506207,02b2d4e7e7544f,f4cf26a84ca035,0,0,214.1,0,0,0,38,0,1,1,24.27,1967,squad-fpp,29,28,1452,0,0.0,0,0.0,0,0,591.5,6,0,0.26788012465272626
3d4fbc3c6e5444,d20afee601edf2,88cacc4d53c5a2,0,1,231.3,1,0,0,64,0,0,0,0.0,1813,duo-fpp,46,44,1500,0,0.0,0,0.0,0,0,990.2,2,0,0.3146291339337347
a57fbe6a09de8a,aa50e9d1aad766,f92d9ae9b7849b,0,0,0.0,0,0,0,81,0,0,0,0.0,1322,squad,28,27,1502,0,0.0,0,0.0,0,0,94.49,4,0,0.13670470792889264
9f8f8d8df9c921,c495419373c438,95125f5e05c653,0,0,93.74,0,0,0,57,1206,0,0,0.0,1386,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,20.59,1,1527,0.609649887520029
531ed2bfe78e4b,7a98755a9d96c3,8a84da96d077c3,1,3,362.1,2,0,1,30,1328,1,1,75.28,1410,duo-fpp,49,48,-1,0,1402.0,0,0.0,0,0,1380.0,5,1551,0.6539044614885899
24a40288a9c74f,317de5de6c386b,d1e71efdebb366,0,0,0.0,0,0,0,95,0,0,0,0.0,1386,duo-fpp,49,48,1519,0,0.0,0,0.0,0,0,77.52,1,0,0.018129206626056705
d7df8b8b3ef844,9a1e3e988c7ca8,b71ba7a2729b75,0,0,90.0,1,0,1,60,0,0,0,0.0,1816,squad-fpp,27,26,1492,0,4996.0,0,0.0,0,0,941.1,5,0,0.38955446495090457
cefe8c5ee58e7f,6dbd85a4160090,c3450aab34ab59,0,3,136.0,0,0,2,51,1118,0,0,0.0,1884,squad,29,28,-1,0,5109.0,0,0.0,0,0,1181.0,5,1479,0.5195671670159216
25fb53c54e612a,17b2d330fa6ed3,a986dd98de8eae,0,5,100.0,1,0,12,27,1176,1,1,31.01,1786,squad-fpp,29,29,-1,0,3310.0,0,44.33,0,0,2238.0,2,1488,0.6798378315383061
cc3397866e3de9,8a78febacc7895,bd7dff6c9fd319,0,3,81.54,0,0,0,48,1406,0,0,0.0,1320,duo-fpp,49,49,-1,0,0.0,0,35.62,0,0,2015.0,3,1526,0.7212290011637409
dc5773eb683aa3,e8c5ddb6614936,7d624a1ece8710,0,0,295.0,2,1,0,16,0,2,1,14.3,1969,squad-fpp,30,30,1505,0,2192.0,0,0.0,1,0,1461.0,4,0,0.4327218762082334
ca6043a385bae1,6440c4dad09889,88cacc4d53c5a2,0,6,211.8,2,1,2,26,0,1,1,19.53,1813,duo-fpp,46,44,1537,1,1003.0,0,0.0,0,0,3135.0,4,0,0.773078209281629
3ee89d63ee3da6,519dc297f3b3b8,c3450aab34ab59,0,0,176.1,0,0,0,32,1247,1,1,11.36,1884,squad,29,28,-1,0,0.0,0,0.0,0,0,796.8,5,1489,0.17051724307622937
18dcc4523da167,bd18f892cd5db8,f2a26c473a60a3,0,0,47.86,1,0,0,79,1172,0,0,0.0,1824,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,185.6,2,1501,0.16113153632913696
3505d5ef154d32,429dd7c863eb4e,04028905be0cf6,0,5,238.1,2,1,4,9,1210,3,1,47.68,1537,duo,48,45,-1,1,0.0165,0,10.62,0,0,3683.0,4,1521,0.6640861516003508
7c883207742de3,4b84f742b79211,0cbdfa444c89bd,0,0,49.4,1,0,0,26,0,1,1,20.61,1391,squad-fpp,27,26,1444,0,0.0,0,0.0,0,0,1484.0,4,0,0.6463177261423803
1d3d91ea973335,636c9d7d86cff4,0ebbefe1bdb2ff,0,0,0.0,0,0,0,84,1190,0,0,0.0,1910,duo-fpp,47,43,-1,0,0.0,0,0.0,0,0,81.86,1,1468,0.0643520732142314
575252219ccceb,e1f9f90829d81d,2ed2125029f02a,0,1,28.0,0,0,0,83,1022,0,0,0.0,1383,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,306.0,2,1497,0.2593163610073497
cac8df7129adc4,d2ff4830704e19,a139eac809980a,0,2,209.2,1,0,0,25,1522,1,1,56.59,1357,squad-fpp,31,28,-1,0,0.0,0,0.0,0,0,2569.0,5,1559,0.7082517295494918
e3e8302f5163e6,c217f45a8325ff,c98f840e9704d9,0,0,0.0,0,0,1,62,1063,0,0,0.0,1955,squad-fpp,30,29,-1,0,1151.0,0,0.0,0,0,1739.0,3,1514,0.44855025047609787
13a88d621252b6,28cb402d36ea7c,7d624a1ece8710,0,0,34.3,0,0,0,73,0,0,0,0.0,1969,squad-fpp,30,30,1460,0,0.0,0,0.0,0,0,182.0,2,0,0.15918249970025972
f014cfaebe6dfc,b6be37ed4c8796,ad64f6d48b9105,0,0,157.3,0,0,1,29,0,1,1,5.88,1403,duo-fpp,46,44,1458,0,0.0,0,57.2,0,0,1555.0,3,0,0.6485989479312234
4bc19abe5eaedd,abb693da5be4f8,0ebbefe1bdb2ff,0,0,23.22,0,0,0,37,1063,0,0,0.0,1910,duo-fpp,47,43,-1,0,1753.0,0,0.0,0,0,2550.0,7,1489,0.7969503470972579
39022c715849f6,a31eb6feb4277d,5161bc3fef53a2,0,0,99.19,0,0,2,71,1333,0,0,0.0,1366,squad-fpp,27,25,-1,1,0.0,0,0.0,0,0,580.7,3,1501,0.29828990515677367
03adfdf1adf1f4,b19a2443f091ff,55c4c016afe3a2,0,1,327.0,4,1,0,7,0,4,2,189.8,1774,squad-fpp,27,26,1535,0,0.0,0,0.0,0,0,1424.0,6,0,0.5865668496606902
458d1a667a29b8,c8bc94759dad8e,cb7546a9e1e602,0,0,0.0,0,0,0,92,1327,0,0,0.0,1993,squad-fpp,30,28,-1,0,0.0,0,12.6,0,0,0.4626,0,1611,0.0
27c4392eb34bcb,433afec100702b,5161bc3fef53a2,0,2,208.0,2,0,4,8,1372,3,1,44.91,1366,squad-fpp,27,25,-1,1,0.0,0,0.0,0,0,1993.0,4,1578,0.7825617374447451
